province,party_code,party_name,party_scope,comparable_to_dpr,dprd_provincial_seats,dprd_provincial_seat_share,dpr_estimated_seats,dpr_estimated_seat_share,dpr_total_votes,dpr_vote_share,dprd_minus_dpr_vote_share,dprd_minus_dpr_seat_share
Papua,PKB,Partai Kebangkitan Bangsa,national,true,3,0.066667,0,0.000000,11149,0.016920,0.049747,0.066667
Papua,Perindo,Partai Perindo,national,true,3,0.066667,0,0.000000,12836,0.019480,0.047186,0.066667
Papua,PPP,Partai Persatuan Pembangunan,national,true,1,0.022222,0,0.000000,8029,0.012185,0.010037,0.022222
Papua,PSI,Partai Solidaritas Indonesia,national,true,1,0.022222,0,0.000000,21789,0.033068,-0.010845,0.022222
Papua,Buruh,Partai Buruh,national,true,0,0.000000,0,0.000000,5468,0.008298,-0.008298,0.000000
Papua,Garuda,Partai Garda Republik Indonesia,national,true,0,0.000000,0,0.000000,4289,0.006509,-0.006509,0.000000
Papua,Gelora,Partai Gelombang Rakyat Indonesia,national,true,0,0.000000,0,0.000000,9292,0.014102,-0.014102,0.000000
Papua,Hanura,Partai Hati Nurani Rakyat,national,true,0,0.000000,0,0.000000,25718,0.039030,-0.039030,0.000000
Papua,PBB,Partai Bulan Bintang,national,true,0,0.000000,0,0.000000,3133,0.004755,-0.004755,0.000000
Papua,PKN,Partai Kebangkitan Nusantara,national,true,0,0.000000,0,0.000000,5237,0.007948,-0.007948,0.000000
Papua,Ummat,Partai Ummat,national,true,0,0.000000,0,0.000000,3066,0.004653,-0.004653,0.000000
Papua Barat,Golkar,Partai Golongan Karya,national,true,7,0.200000,1,0.333333,95883,0.298640,-0.098640,-0.133333
Papua Barat,PDIP,Partai Demokrasi Indonesia Perjuangan,national,true,7,0.200000,1,0.333333,43951,0.136891,0.063109,-0.133333
Papua Barat,NasDem,Partai NasDem,national,true,5,0.142857,1,0.333333,52964,0.164963,-0.022106,-0.190476
Papua Barat,Demokrat,Partai Demokrat,national,true,3,0.085714,0,0.000000,13212,0.041150,0.044564,0.085714
Papua Barat,Gerindra,Partai Gerakan Indonesia Raya,national,true,3,0.085714,0,0.000000,27411,0.085375,0.000339,0.085714
Papua Barat,PAN,Partai Amanat Nasional,national,true,3,0.085714,0,0.000000,8747,0.027244,0.058471,0.085714
Papua Barat,PKB,Partai Kebangkitan Bangsa,national,true,3,0.085714,0,0.000000,32041,0.099796,-0.014081,0.085714
Papua Barat,Perindo,Partai Perindo,national,true,2,0.057143,0,0.000000,3718,0.011580,0.045563,0.057143
Papua Barat,PKS,Partai Keadilan Sejahtera,national,true,1,0.028571,0,0.000000,19729,0.061448,-0.032877,0.028571
Papua Barat,PPP,Partai Persatuan Pembangunan,national,true,1,0.028571,0,0.000000,4191,0.013053,0.015518,0.028571
Papua Barat,Buruh,Partai Buruh,national,true,0,0.000000,0,0.000000,2046,0.006373,-0.006373,0.000000
Papua Barat,Garuda,Partai Garda Republik Indonesia,national,true,0,0.000000,0,0.000000,1456,0.004535,-0.004535,0.000000
Papua Barat,Gelora,Partai Gelombang Rakyat Indonesia,national,true,0,0.000000,0,0.000000,2764,0.008609,-0.008609,0.000000
Papua Barat,Hanura,Partai Hati Nurani Rakyat,national,true,0,0.000000,0,0.000000,3369,0.010493,-0.010493,0.000000
Papua Barat,PBB,Partai Bulan Bintang,national,true,0,0.000000,0,0.000000,885,0.002756,-0.002756,0.000000
Papua Barat,PKN,Partai Kebangkitan Nusantara,national,true,0,0.000000,0,0.000000,1545,0.004812,-0.004812,0.000000
Papua Barat,PSI,Partai Solidaritas Indonesia,national,true,0,0.000000,0,0.000000,5192,0.016171,-0.016171,0.000000
Papua Barat,Ummat,Partai Ummat,national,true,0,0.000000,0,0.000000,1962,0.006111,-0.006111,0.000000
Papua Barat Daya,Golkar,Partai Golongan Karya,national,true,8,0.228571,1,0.333333,102786,0.309936,-0.081365,-0.104762
Papua Barat Daya,Demokrat,Partai Demokrat,national,true,5,0.142857,1,0.333333,44618,0.134539,0.008318,-0.190476
Papua Barat Daya,PDIP,Partai Demokrasi Indonesia Perjuangan,national,true,5,0.142857,0,0.000000,28702,0.086547,0.056310,0.142857
Papua Barat Daya,NasDem,Partai NasDem,national,true,4,0.114286,1,0.333333,40959,0.123506,-0.009220,-0.219048
Papua Barat Daya,Gerindra,Partai Gerakan Indonesia Raya,national,true,3,0.085714,0,0.000000,34439,0.103846,-0.018131,0.085714
Papua Barat Daya,Hanura,Partai Hati Nurani Rakyat,national,true,3,0.085714,0,0.000000,12416,0.037439,0.048276,0.085714
Papua Barat Daya,Perindo,Partai Perindo,national,true,3,0.085714,0,0.000000,0,0.000000,0.085714,0.085714
Papua Barat Daya,PAN,Partai Amanat Nasional,national,true,1,0.028571,0,0.000000,24203,0.072981,-0.044409,0.028571
Papua Barat Daya,PKB,Partai Kebangkitan Bangsa,national,true,1,0.028571,0,0.000000,10607,0.031984,-0.003412,0.028571
Papua Barat Daya,PKS,Partai Keadilan Sejahtera,national,true,1,0.028571,0,0.000000,15650,0.047190,-0.018619,0.028571
Papua Barat Daya,PSI,Partai Solidaritas Indonesia,national,true,1,0.028571,0,0.000000,9355,0.028209,0.000363,0.028571
Papua Barat Daya,Buruh,Partai Buruh,national,true,0,0.000000,0,0.000000,2099,0.006329,-0.006329,0.000000
Papua Barat Daya,Garuda,Partai Garda Republik Indonesia,national,true,0,0.000000,0,0.000000,1712,0.005162,-0.005162,0.000000
Papua Barat Daya,Gelora,Partai Gelombang Rakyat Indonesia,national,true,0,0.000000,0,0.000000,2141,0.006456,-0.006456,0.000000
Papua Barat Daya,PBB,Partai Bulan Bintang,national,true,0,0.000000,0,0.000000,1003,0.003024,-0.003024,0.000000
Papua Barat Daya,PKN,Partai Kebangkitan Nusantara,national,true,0,0.000000,0,0.000000,946,0.002853,-0.002853,0.000000
Papua Pegunungan,NasDem,Partai NasDem,national,true,11,0.244444,1,0.333333,482364,0.369221,-0.124777,-0.088889
Papua Pegunungan,Demokrat,Partai Demokrat,national,true,5,0.111111,0,0.000000,90227,0.069063,0.042048,0.111111
Papua Pegunungan,PKS,Partai Keadilan Sejahtera,national,true,5,0.111111,0,0.000000,145353,0.111259,-0.000148,0.111111
Papua Pegunungan,PDIP,Partai Demokrasi Indonesia Perjuangan,national,true,4,0.088889,1,0.333333,202726,0.155175,-0.066286,-0.244444
Papua Pegunungan,Perindo,Partai Perindo,national,true,4,0.088889,0,0.000000,2746,0.002102,0.086787,0.088889
Papua Pegunungan,Gerindra,Partai Gerakan Indonesia Raya,national,true,3,0.066667,0,0.000000,1064,0.000814,0.065852,0.066667
Papua Pegunungan,Golkar,Partai Golongan Karya,national,true,3,0.066667,0,0.000000,9866,0.007552,0.059115,0.066667
Papua Pegunungan,PAN,Partai Amanat Nasional,national,true,2,0.044444,1,0.333333,189105,0.144749,-0.100304,-0.288889
Papua Pegunungan,PKN,Partai Kebangkitan Nusantara,national,true,2,0.044444,0,0.000000,21505,0.016461,0.027984,0.044444
Papua Pegunungan,PSI,Partai Solidaritas Indonesia,national,true,2,0.044444,0,0.000000,96512,0.073874,-0.029430,0.044444
Papua Pegunungan,Garuda,Partai Garda Republik Indonesia,national,true,1,0.022222,0,0.000000,7118,0.005448,0.016774,0.022222
Papua Pegunungan,Gelora,Partai Gelombang Rakyat Indonesia,national,true,1,0.022222,0,0.000000,1256,0.000961,0.021261,0.022222
Papua Pegunungan,PBB,Partai Bulan Bintang,national,true,1,0.022222,0,0.000000,60,0.000046,0.022176,0.022222
Papua Pegunungan,PKB,Partai Kebangkitan Bangsa,national,true,1,0.022222,0,0.000000,47981,0.036727,-0.014504,0.022222
Papua Pegunungan,Buruh,Partai Buruh,national,true,0,0.000000,0,0.000000,97,0.000074,-0.000074,0.000000
Papua Pegunungan,Hanura,Partai Hati Nurani Rakyat,national,true,0,0.000000,0,0.000000,1640,0.001255,-0.001255,0.000000
Papua Pegunungan,PPP,Partai Persatuan Pembangunan,national,true,0,0.000000,0,0.000000,6750,0.005167,-0.005167,0.000000
Papua Pegunungan,Ummat,Partai Ummat,national,true,0,0.000000,0,0.000000,66,0.000051,-0.000051,0.000000
Papua Selatan,PDIP,Partai Demokrasi Indonesia Perjuangan,national,true,7,0.200000,1,0.333333,54416,0.179363,0.020637,-0.133333
Papua Selatan,NasDem,Partai NasDem,national,true,6,0.171429,1,0.333333,50241,0.165601,0.005827,-0.161905
Papua Selatan,Gerindra,Partai Gerakan Indonesia Raya,national,true,5,0.142857,0,0.000000,27454,0.090492,0.052365,0.142857
Papua Selatan,Golkar,Partai Golongan Karya,national,true,4,0.114286,0,0.000000,30449,0.100364,0.013921,0.114286
Papua Selatan,PKB,Partai Kebangkitan Bangsa,national,true,3,0.085714,1,0.333333,42490,0.140053,-0.054339,-0.247619
Papua Selatan,PKS,Partai Keadilan Sejahtera,national,true,3,0.085714,0,0.000000,27285,0.089935,-0.004221,0.085714
Papua Selatan,PPP,Partai Persatuan Pembangunan,national,true,2,0.057143,0,0.000000,7343,0.024204,0.032939,0.057143
Papua Selatan,Perindo,Partai Perindo,national,true,2,0.057143,0,0.000000,4257,0.014032,0.043111,0.057143
Papua Selatan,Demokrat,Partai Demokrat,national,true,1,0.028571,0,0.000000,5311,0.017506,0.011066,0.028571
Papua Selatan,PAN,Partai Amanat Nasional,national,true,1,0.028571,0,0.000000,31576,0.104079,-0.075508,0.028571
Papua Selatan,PSI,Partai Solidaritas Indonesia,national,true,1,0.028571,0,0.000000,5387,0.017756,0.010815,0.028571
Papua Selatan,Buruh,Partai Buruh,national,true,0,0.000000,0,0.000000,1932,0.006368,-0.006368,0.000000
Papua Selatan,Garuda,Partai Garda Republik Indonesia,national,true,0,0.000000,0,0.000000,1826,0.006019,-0.006019,0.000000
Papua Selatan,Gelora,Partai Gelombang Rakyat Indonesia,national,true,0,0.000000,0,0.000000,4830,0.015920,-0.015920,0.000000
Papua Selatan,Hanura,Partai Hati Nurani Rakyat,national,true,0,0.000000,0,0.000000,5340,0.017601,-0.017601,0.000000
Papua Selatan,PBB,Partai Bulan Bintang,national,true,0,0.000000,0,0.000000,1587,0.005231,-0.005231,0.000000
Papua Selatan,PKN,Partai Kebangkitan Nusantara,national,true,0,0.000000,0,0.000000,1019,0.003359,-0.003359,0.000000
Papua Selatan,Ummat,Partai Ummat,national,true,0,0.000000,0,0.000000,642,0.002116,-0.002116,0.000000
Papua Tengah,PDIP,Partai Demokrasi Indonesia Perjuangan,national,true,11,0.244444,1,0.333333,289738,0.257160,-0.012716,-0.088889
Papua Tengah,NasDem,Partai NasDem,national,true,5,0.111111,1,0.333333,157978,0.140215,-0.029104,-0.222222
Papua Tengah,Gerindra,Partai Gerakan Indonesia Raya,national,true,4,0.088889,0,0.000000,50644,0.044950,0.043939,0.088889
Papua Tengah,Golkar,Partai Golongan Karya,national,true,3,0.066667,1,0.333333,256718,0.227853,-0.161186,-0.266667
Papua Tengah,Hanura,Partai Hati Nurani Rakyat,national,true,3,0.066667,0,0.000000,5152,0.004573,0.062094,0.066667
Papua Tengah,PAN,Partai Amanat Nasional,national,true,3,0.066667,0,0.000000,119726,0.106264,-0.039597,0.066667
Papua Tengah,PKB,Partai Kebangkitan Bangsa,national,true,3,0.066667,0,0.000000,24173,0.021455,0.045212,0.066667
Papua Tengah,Demokrat,Partai Demokrat,national,true,2,0.044444,0,0.000000,7660,0.006799,0.037646,0.044444
Papua Tengah,PBB,Partai Bulan Bintang,national,true,2,0.044444,0,0.000000,16978,0.015069,0.029375,0.044444
Papua Tengah,PKS,Partai Keadilan Sejahtera,national,true,2,0.044444,0,0.000000,30158,0.026767,0.017677,0.044444
Papua Tengah,PSI,Partai Solidaritas Indonesia,national,true,2,0.044444,0,0.000000,90402,0.080237,-0.035793,0.044444
Papua Tengah,Perindo,Partai Perindo,national,true,2,0.044444,0,0.000000,6918,0.006140,0.038304,0.044444
Papua Tengah,Garuda,Partai Garda Republik Indonesia,national,true,1,0.022222,0,0.000000,2256,0.002002,0.020220,0.022222
Papua Tengah,PKN,Partai Kebangkitan Nusantara,national,true,1,0.022222,0,0.000000,6465,0.005738,0.016484,0.022222
Papua Tengah,PPP,Partai Persatuan Pembangunan,national,true,1,0.022222,0,0.000000,41570,0.036896,-0.014674,0.022222
Papua Tengah,Buruh,Partai Buruh,national,true,0,0.000000,0,0.000000,11538,0.010241,-0.010241,0.000000
Papua Tengah,Gelora,Partai Gelombang Rakyat Indonesia,national,true,0,0.000000,0,0.000000,3796,0.003369,-0.003369,0.000000
Papua Tengah,Ummat,Partai Ummat,national,true,0,0.000000,0,0.000000,4813,0.004272,-0.004272,0.000000
Riau,PDIP,Partai Demokrasi Indonesia Perjuangan,national,true,11,0.169231,2,0.153846,431177,0.127106,0.042125,0.015385
Riau,Golkar,Partai Golongan Karya,national,true,10,0.153846,3,0.230769,770977,0.227275,-0.073429,-0.076923
Riau,PKS,Partai Keadilan Sejahtera,national,true,10,0.153846,2,0.153846,384023,0.113206,0.040640,0.000000
Riau,Demokrat,Partai Demokrat,national,true,8,0.123077,1,0.076923,285992,0.084307,0.038770,0.046154
Riau,Gerindra,Partai Gerakan Indonesia Raya,national,true,8,0.123077,2,0.153846,301207,0.088792,0.034284,-0.030769
Riau,NasDem,Partai NasDem,national,true,6,0.092308,0,0.000000,252177,0.074339,0.017969,0.092308
Riau,PKB,Partai Kebangkitan Bangsa,national,true,6,0.092308,2,0.153846,351942,0.103749,-0.011441,-0.061538
Riau,PAN,Partai Amanat Nasional,national,true,5,0.076923,1,0.076923,266112,0.078447,-0.001524,0.000000
Riau,PPP,Partai Persatuan Pembangunan,national,true,1,0.015385,0,0.000000,98679,0.029089,-0.013705,0.015385
Riau,Buruh,Partai Buruh,national,true,0,0.000000,0,0.000000,18235,0.005375,-0.005375,0.000000
Riau,Garuda,Partai Garda Republik Indonesia,national,true,0,0.000000,0,0.000000,8976,0.002646,-0.002646,0.000000
Riau,Gelora,Partai Gelombang Rakyat Indonesia,national,true,0,0.000000,0,0.000000,22559,0.006650,-0.006650,0.000000
Riau,Hanura,Partai Hati Nurani Rakyat,national,true,0,0.000000,0,0.000000,21162,0.006238,-0.006238,0.000000
Riau,PBB,Partai Bulan Bintang,national,true,0,0.000000,0,0.000000,13761,0.004057,-0.004057,0.000000
Riau,PKN,Partai Kebangkitan Nusantara,national,true,0,0.000000,0,0.000000,5976,0.001762,-0.001762,0.000000
Riau,PSI,Partai Solidaritas Indonesia,national,true,0,0.000000,0,0.000000,77468,0.022837,-0.022837,0.000000
Riau,Perindo,Partai Perindo,national,true,0,0.000000,0,0.000000,63693,0.018776,-0.018776,0.000000
Riau,Ummat,Partai Ummat,national,true,0,0.000000,0,0.000000,18143,0.005348,-0.005348,0.000000
Sulawesi Barat,Golkar,Partai Golongan Karya,national,true,10,0.222222,0,0.000000,99793,0.127085,0.095137,0.222222
Sulawesi Barat,Demokrat,Partai Demokrat,national,true,8,0.177778,1,0.250000,104369,0.132912,0.044865,-0.072222
Sulawesi Barat,Gerindra,Partai Gerakan Indonesia Raya,national,true,5,0.111111,0,0.000000,76133,0.096954,0.014157,0.111111
Sulawesi Barat,NasDem,Partai NasDem,national,true,5,0.111111,1,0.250000,142496,0.181466,-0.070355,-0.138889
Sulawesi Barat,PAN,Partai Amanat Nasional,national,true,5,0.111111,1,0.250000,101646,0.129445,-0.018334,-0.138889
Sulawesi Barat,PDIP,Partai Demokrasi Indonesia Perjuangan,national,true,5,0.111111,1,0.250000,132714,0.169009,-0.057898,-0.138889
Sulawesi Barat,PKB,Partai Kebangkitan Bangsa,national,true,3,0.066667,0,0.000000,50561,0.064389,0.002278,0.066667
Sulawesi Barat,Hanura,Partai Hati Nurani Rakyat,national,true,2,0.044444,0,0.000000,5966,0.007598,0.036847,0.044444
Sulawesi Barat,PKS,Partai Keadilan Sejahtera,national,true,1,0.022222,0,0.000000,22460,0.028602,-0.006380,0.022222
Sulawesi Barat,PPP,Partai Persatuan Pembangunan,national,true,1,0.022222,0,0.000000,13083,0.016661,0.005561,0.022222
Sulawesi Barat,Buruh,Partai Buruh,national,true,0,0.000000,0,0.000000,2730,0.003477,-0.003477,0.000000
Sulawesi Barat,Garuda,Partai Garda Republik Indonesia,national,true,0,0.000000,0,0.000000,2168,0.002761,-0.002761,0.000000
Sulawesi Barat,Gelora,Partai Gelombang Rakyat Indonesia,national,true,0,0.000000,0,0.000000,9260,0.011792,-0.011792,0.000000
Sulawesi Barat,PBB,Partai Bulan Bintang,national,true,0,0.000000,0,0.000000,1365,0.001738,-0.001738,0.000000
Sulawesi Barat,PKN,Partai Kebangkitan Nusantara,national,true,0,0.000000,0,0.000000,1377,0.001754,-0.001754,0.000000
Sulawesi Barat,PSI,Partai Solidaritas Indonesia,national,true,0,0.000000,0,0.000000,3328,0.004238,-0.004238,0.000000
Sulawesi Barat,Perindo,Partai Perindo,national,true,0,0.000000,0,0.000000,15003,0.019106,-0.019106,0.000000
Sulawesi Barat,Ummat,Partai Ummat,national,true,0,0.000000,0,0.000000,795,0.001012,-0.001012,0.000000
Sulawesi Selatan,NasDem,Partai NasDem,national,true,17,0.200000,5,0.208333,876055,0.172403,0.027597,-0.008333
Sulawesi Selatan,Golkar,Partai Golongan Karya,national,true,14,0.164706,4,0.166667,814225,0.160235,0.004470,-0.001961
Sulawesi Selatan,Gerindra,Partai Gerakan Indonesia Raya,national,true,13,0.152941,5,0.208333,960959,0.189112,-0.036171,-0.055392
Sulawesi Selatan,PKB,Partai Kebangkitan Bangsa,national,true,8,0.094118,2,0.083333,268777,0.052894,0.041224,0.010784
Sulawesi Selatan,PPP,Partai Persatuan Pembangunan,national,true,8,0.094118,0,0.000000,382292,0.075233,0.018884,0.094118
Sulawesi Selatan,Demokrat,Partai Demokrat,national,true,7,0.082353,2,0.083333,416719,0.082008,0.000345,-0.000980
Sulawesi Selatan,PKS,Partai Keadilan Sejahtera,national,true,7,0.082353,2,0.083333,384394,0.075647,0.006706,-0.000980
Sulawesi Selatan,PDIP,Partai Demokrasi Indonesia Perjuangan,national,true,6,0.070588,1,0.041667,309000,0.060810,0.009779,0.028922
Sulawesi Selatan,PAN,Partai Amanat Nasional,national,true,4,0.047059,3,0.125000,411431,0.080968,-0.033909,-0.077941
Sulawesi Selatan,Hanura,Partai Hati Nurani Rakyat,national,true,1,0.011765,0,0.000000,25209,0.004961,0.006804,0.011765
Sulawesi Selatan,Buruh,Partai Buruh,national,true,0,0.000000,0,0.000000,18576,0.003656,-0.003656,0.000000
Sulawesi Selatan,Garuda,Partai Garda Republik Indonesia,national,true,0,0.000000,0,0.000000,11938,0.002349,-0.002349,0.000000
Sulawesi Selatan,Gelora,Partai Gelombang Rakyat Indonesia,national,true,0,0.000000,0,0.000000,55875,0.010996,-0.010996,0.000000
Sulawesi Selatan,PBB,Partai Bulan Bintang,national,true,0,0.000000,0,0.000000,9408,0.001851,-0.001851,0.000000
Sulawesi Selatan,PKN,Partai Kebangkitan Nusantara,national,true,0,0.000000,0,0.000000,8902,0.001752,-0.001752,0.000000
Sulawesi Selatan,PSI,Partai Solidaritas Indonesia,national,true,0,0.000000,0,0.000000,87631,0.017245,-0.017245,0.000000
Sulawesi Selatan,Perindo,Partai Perindo,national,true,0,0.000000,0,0.000000,27990,0.005508,-0.005508,0.000000
Sulawesi Selatan,Ummat,Partai Ummat,national,true,0,0.000000,0,0.000000,12048,0.002371,-0.002371,0.000000
Sulawesi Tengah,Demokrat,Partai Demokrat,national,true,8,0.145455,1,0.142857,254852,0.148313,-0.002858,0.002597
Sulawesi Tengah,Golkar,Partai Golongan Karya,national,true,8,0.145455,2,0.285714,330971,0.192611,-0.047156,-0.140260
Sulawesi Tengah,NasDem,Partai NasDem,national,true,8,0.145455,1,0.142857,256799,0.149446,-0.003991,0.002597
Sulawesi Tengah,Gerindra,Partai Gerakan Indonesia Raya,national,true,7,0.127273,1,0.142857,242635,0.141203,-0.013930,-0.015584
Sulawesi Tengah,PDIP,Partai Demokrasi Indonesia Perjuangan,national,true,7,0.127273,1,0.142857,136625,0.079510,0.047763,-0.015584
Sulawesi Tengah,PKB,Partai Kebangkitan Bangsa,national,true,5,0.090909,0,0.000000,101659,0.059161,0.031748,0.090909
Sulawesi Tengah,PKS,Partai Keadilan Sejahtera,national,true,5,0.090909,0,0.000000,100727,0.058619,0.032290,0.090909
Sulawesi Tengah,PAN,Partai Amanat Nasional,national,true,2,0.036364,1,0.142857,117811,0.068561,-0.032197,-0.106494
Sulawesi Tengah,Perindo,Partai Perindo,national,true,2,0.036364,0,0.000000,31068,0.018080,0.018283,0.036364
Sulawesi Tengah,Hanura,Partai Hati Nurani Rakyat,national,true,1,0.018182,0,0.000000,30995,0.018038,0.000144,0.018182
Sulawesi Tengah,PBB,Partai Bulan Bintang,national,true,1,0.018182,0,0.000000,12354,0.007189,0.010992,0.018182
Sulawesi Tengah,PPP,Partai Persatuan Pembangunan,national,true,1,0.018182,0,0.000000,28346,0.016496,0.001686,0.018182
Sulawesi Tengah,Buruh,Partai Buruh,national,true,0,0.000000,0,0.000000,9865,0.005741,-0.005741,0.000000
Sulawesi Tengah,Garuda,Partai Garda Republik Indonesia,national,true,0,0.000000,0,0.000000,6094,0.003546,-0.003546,0.000000
Sulawesi Tengah,Gelora,Partai Gelombang Rakyat Indonesia,national,true,0,0.000000,0,0.000000,20981,0.012210,-0.012210,0.000000
Sulawesi Tengah,PKN,Partai Kebangkitan Nusantara,national,true,0,0.000000,0,0.000000,10713,0.006234,-0.006234,0.000000
Sulawesi Tengah,PSI,Partai Solidaritas Indonesia,national,true,0,0.000000,0,0.000000,20924,0.012177,-0.012177,0.000000
Sulawesi Tengah,Ummat,Partai Ummat,national,true,0,0.000000,0,0.000000,4924,0.002866,-0.002866,0.000000
Sulawesi Tenggara,Golkar,Partai Golongan Karya,national,true,6,0.133333,1,0.166667,149788,0.102712,0.030622,-0.033333
Sulawesi Tenggara,NasDem,Partai NasDem,national,true,6,0.133333,1,0.166667,207276,0.142132,-0.008799,-0.033333
Sulawesi Tenggara,PDIP,Partai Demokrasi Indonesia Perjuangan,national,true,6,0.133333,1,0.166667,175830,0.120569,0.012764,-0.033333
Sulawesi Tenggara,Gerindra,Partai Gerakan Indonesia Raya,national,true,5,0.111111,1,0.166667,233478,0.160099,-0.048988,-0.055556
Sulawesi Tenggara,Demokrat,Partai Demokrat,national,true,4,0.088889,1,0.166667,159282,0.109222,-0.020333,-0.077778
Sulawesi Tenggara,PBB,Partai Bulan Bintang,national,true,4,0.088889,0,0.000000,19723,0.013524,0.075365,0.088889
Sulawesi Tenggara,PKS,Partai Keadilan Sejahtera,national,true,4,0.088889,0,0.000000,63092,0.043263,0.045626,0.088889
Sulawesi Tenggara,PAN,Partai Amanat Nasional,national,true,3,0.066667,0,0.000000,110211,0.075573,-0.008907,0.066667
Sulawesi Tenggara,PKB,Partai Kebangkitan Bangsa,national,true,3,0.066667,1,0.166667,147175,0.100920,-0.034253,-0.100000
Sulawesi Tenggara,PPP,Partai Persatuan Pembangunan,national,true,3,0.066667,0,0.000000,118350,0.081154,-0.014488,0.066667
Sulawesi Tenggara,Hanura,Partai Hati Nurani Rakyat,national,true,1,0.022222,0,0.000000,17140,0.011753,0.010469,0.022222
Sulawesi Tenggara,Buruh,Partai Buruh,national,true,0,0.000000,0,0.000000,7402,0.005076,-0.005076,0.000000
Sulawesi Tenggara,Garuda,Partai Garda Republik Indonesia,national,true,0,0.000000,0,0.000000,4850,0.003326,-0.003326,0.000000
Sulawesi Tenggara,Gelora,Partai Gelombang Rakyat Indonesia,national,true,0,0.000000,0,0.000000,20942,0.014360,-0.014360,0.000000
Sulawesi Tenggara,PKN,Partai Kebangkitan Nusantara,national,true,0,0.000000,0,0.000000,7380,0.005061,-0.005061,0.000000
Sulawesi Tenggara,PSI,Partai Solidaritas Indonesia,national,true,0,0.000000,0,0.000000,7274,0.004988,-0.004988,0.000000
Sulawesi Tenggara,Perindo,Partai Perindo,national,true,0,0.000000,0,0.000000,6006,0.004118,-0.004118,0.000000
Sulawesi Tenggara,Ummat,Partai Ummat,national,true,0,0.000000,0,0.000000,3134,0.002149,-0.002149,0.000000
Sulawesi Utara,PDIP,Partai Demokrasi Indonesia Perjuangan,national,true,19,0.422222,2,0.333333,511270,0.333396,0.088827,0.088889
Sulawesi Utara,Demokrat,Partai Demokrat,national,true,6,0.133333,1,0.166667,327386,0.213486,-0.080153,-0.033333
Sulawesi Utara,Golkar,Partai Golongan Karya,national,true,6,0.133333,1,0.166667,203548,0.132732,0.000601,-0.033333
Sulawesi Utara,NasDem,Partai NasDem,national,true,6,0.133333,1,0.166667,174555,0.113826,0.019507,-0.033333
Sulawesi Utara,Gerindra,Partai Gerakan Indonesia Raya,national,true,4,0.088889,1,0.166667,116781,0.076152,0.012737,-0.077778
Sulawesi Utara,PKB,Partai Kebangkitan Bangsa,national,true,1,0.022222,0,0.000000,16639,0.010850,0.011372,0.022222
Sulawesi Utara,PKS,Partai Keadilan Sejahtera,national,true,1,0.022222,0,0.000000,28665,0.018692,0.003530,0.022222
Sulawesi Utara,PSI,Partai Solidaritas Indonesia,national,true,1,0.022222,0,0.000000,17317,0.011292,0.010930,0.022222
Sulawesi Utara,Perindo,Partai Perindo,national,true,1,0.022222,0,0.000000,21438,0.013980,0.008243,0.022222
Sulawesi Utara,Buruh,Partai Buruh,national,true,0,0.000000,0,0.000000,3766,0.002456,-0.002456,0.000000
Sulawesi Utara,Garuda,Partai Garda Republik Indonesia,national,true,0,0.000000,0,0.000000,1684,0.001098,-0.001098,0.000000
Sulawesi Utara,Gelora,Partai Gelombang Rakyat Indonesia,national,true,0,0.000000,0,0.000000,5802,0.003783,-0.003783,0.000000
Sulawesi Utara,Hanura,Partai Hati Nurani Rakyat,national,true,0,0.000000,0,0.000000,10248,0.006683,-0.006683,0.000000
Sulawesi Utara,PAN,Partai Amanat Nasional,national,true,0,0.000000,0,0.000000,80753,0.052658,-0.052658,0.000000
Sulawesi Utara,PBB,Partai Bulan Bintang,national,true,0,0.000000,0,0.000000,2980,0.001943,-0.001943,0.000000
Sulawesi Utara,PKN,Partai Kebangkitan Nusantara,national,true,0,0.000000,0,0.000000,1628,0.001062,-0.001062,0.000000
Sulawesi Utara,PPP,Partai Persatuan Pembangunan,national,true,0,0.000000,0,0.000000,8242,0.005375,-0.005375,0.000000
Sulawesi Utara,Ummat,Partai Ummat,national,true,0,0.000000,0,0.000000,821,0.000535,-0.000535,0.000000
Sumatera Barat,Gerindra,Partai Gerakan Indonesia Raya,national,true,10,0.153846,2,0.142857,398477,0.136454,0.017393,0.010989
Sumatera Barat,PKS,Partai Keadilan Sejahtera,national,true,10,0.153846,2,0.142857,381879,0.130770,0.023076,0.010989
Sumatera Barat,Golkar,Partai Golongan Karya,national,true,9,0.138462,2,0.142857,354500,0.121394,0.017067,-0.004396
Sumatera Barat,NasDem,Partai NasDem,national,true,9,0.138462,3,0.214286,475586,0.162859,-0.024397,-0.075824
Sumatera Barat,Demokrat,Partai Demokrat,national,true,8,0.123077,1,0.071429,258149,0.088400,0.034677,0.051648
Sumatera Barat,PAN,Partai Amanat Nasional,national,true,8,0.123077,2,0.142857,382856,0.131104,-0.008027,-0.019780
Sumatera Barat,PPP,Partai Persatuan Pembangunan,national,true,5,0.076923,0,0.000000,124748,0.042718,0.034205,0.076923
Sumatera Barat,PDIP,Partai Demokrasi Indonesia Perjuangan,national,true,3,0.046154,1,0.071429,245407,0.084037,-0.037883,-0.025275
Sumatera Barat,PKB,Partai Kebangkitan Bangsa,national,true,3,0.046154,1,0.071429,150872,0.051664,-0.005510,-0.025275
Sumatera Barat,Buruh,Partai Buruh,national,true,0,0.000000,0,0.000000,14330,0.004907,-0.004907,0.000000
