province,province_raw,district,party_number,party_code,party_name,party_vote,candidate_number,candidate_name,candidate_vote,candidate_rank,candidate_rank_raw
Aceh,ACEH,ACEH II,15,PSI,Partai Solidaritas Indonesia,2395,6,ZULKHAIRI,207,5,V
Aceh,ACEH,ACEH II,15,PSI,Partai Solidaritas Indonesia,2395,5,"RIRIN RAHMADHANI, S.T.",162,6,VI
Aceh,ACEH,ACEH II,16,Perindo,Partai Perindo,560,1,"HUSAINI M. AMIN, S.E.",1945,1,I
Aceh,ACEH,ACEH II,16,Perindo,Partai Perindo,560,2,"ANDI SYAFRIZAL, S.KH.",893,2,II
Aceh,ACEH,ACEH II,16,Perindo,Partai Perindo,560,4,dr. ICHSAN,258,3,III
Aceh,ACEH,ACEH II,16,Perindo,Partai Perindo,560,3,CUT DINDA APRILIANI,209,4,IV
Aceh,ACEH,ACEH II,16,Perindo,Partai Perindo,560,5,"NOERFAIZI, S.H.",200,5,V
Aceh,ACEH,ACEH II,16,Perindo,Partai Perindo,560,6,FIEN HERAWATI,122,6,VI
Aceh,ACEH,ACEH II,17,PPP,Partai Persatuan Pembangunan,9651,1,Drs. H. ANWAR IDRIS,41785,1,I
Aceh,ACEH,ACEH II,17,PPP,Partai Persatuan Pembangunan,9651,2,Dr. H. TARMIZI A. KARIM,34837,2,II
Aceh,ACEH,ACEH II,17,PPP,Partai Persatuan Pembangunan,9651,4,MUNAWAR KHALIL,4203,3,III
Aceh,ACEH,ACEH II,17,PPP,Partai Persatuan Pembangunan,9651,3,CUT SITI MAISYARAH,1439,4,IV
Aceh,ACEH,ACEH II,17,PPP,Partai Persatuan Pembangunan,9651,6,SIKDAM,599,5,V
Aceh,ACEH,ACEH II,17,PPP,Partai Persatuan Pembangunan,9651,5,NYA'ZATA AMANI,400,6,VI
Aceh,ACEH,ACEH II,24,Ummat,Partai Ummat,1490,1,Drs. SAID DJAMALUL ABIDIN,2356,1,I
Aceh,ACEH,ACEH II,24,Ummat,Partai Ummat,1490,2,"M. ARIS, S.Pd.",1482,2,II
Aceh,ACEH,ACEH II,24,Ummat,Partai Ummat,1490,4,"MUHAMMAD YUSUF, S.E.",1040,3,III
Aceh,ACEH,ACEH II,24,Ummat,Partai Ummat,1490,3,YUSNILAWATI,748,4,IV
Aceh,ACEH,ACEH II,24,Ummat,Partai Ummat,1490,6,"Drs. SAID SADIKIN, M.M.",389,5,V
Aceh,ACEH,ACEH II,24,Ummat,Partai Ummat,1490,5,CUT YUMA ASMAHATI,233,6,VI
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,1,PKB,Partai Kebangkitan Bangsa,31831,1,ASHARI TAMBUNAN,134226,1,I
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,1,PKB,Partai Kebangkitan Bangsa,31831,3,"SYAHRIANTO, S.H.",9064,2,II
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,1,PKB,Partai Kebangkitan Bangsa,31831,4,RANIA ADIBA DASOPANG,8190,3,III
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,1,PKB,Partai Kebangkitan Bangsa,31831,2,"SURYANI PASKAH, S.Sos.",4911,4,IV
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,1,PKB,Partai Kebangkitan Bangsa,31831,6,BURHANUDDIN,3477,5,V
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,1,PKB,Partai Kebangkitan Bangsa,31831,5,MIKHAEL BENYAMIN SINAGA,2657,6,VI
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,1,PKB,Partai Kebangkitan Bangsa,31831,7,MULYADI HARTONO,2539,7,VII
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,1,PKB,Partai Kebangkitan Bangsa,31831,10,TOMMY TANTAWI TAN,1763,8,VIII
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,1,PKB,Partai Kebangkitan Bangsa,31831,8,"ROBAH MAHZUNI, S.I.Kom.",603,9,IX
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,1,PKB,Partai Kebangkitan Bangsa,31831,9,IVANA,355,10,X
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,2,Gerindra,Partai Gerakan Indonesia Raya,62846,2,ADE JONA PRASETYO,136085,1,I
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,2,Gerindra,Partai Gerakan Indonesia Raya,62846,4,"M. HUSNI, S.E., M.M.",61622,2,II
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,2,Gerindra,Partai Gerakan Indonesia Raya,62846,1,"ROMO H. R. MUHAMMAD SYAFII, S.H., M.Hum.",46193,3,III
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,2,Gerindra,Partai Gerakan Indonesia Raya,62846,8,"V. CONGGO MELIALA, S.E.",10383,4,IV
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,2,Gerindra,Partai Gerakan Indonesia Raya,62846,5,MARTIN H. HUTABARAT,7750,5,V
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,2,Gerindra,Partai Gerakan Indonesia Raya,62846,7,"RUSLIM ROHIMUN SEMBIRING, S.E.",7543,6,VI
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,2,Gerindra,Partai Gerakan Indonesia Raya,62846,3,NONA GAYATRI NASUTION,6328,7,VII
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,2,Gerindra,Partai Gerakan Indonesia Raya,62846,10,ALIM NUR NASUTION,4868,8,VIII
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,2,Gerindra,Partai Gerakan Indonesia Raya,62846,6,"AGUS SULISTYANINGSIH, S.Sos., M.A.P.",4419,9,IX
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,2,Gerindra,Partai Gerakan Indonesia Raya,62846,9,SARAH SABIRA,2545,10,X
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,3,PDIP,Partai Demokrasi Indonesia Perjuangan,51031,2,Dr. SOFYAN TAN,279334,1,I
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,3,PDIP,Partai Demokrasi Indonesia Perjuangan,51031,1,"Prof. Dr. YASONNA H. LAOLY, S.H., M.Sc.",83045,2,II
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,3,PDIP,Partai Demokrasi Indonesia Perjuangan,51031,10,PAUL BAJA MARUDUT SIAHAAN,51912,3,III
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,3,PDIP,Partai Demokrasi Indonesia Perjuangan,51031,3,SRI MULYANI,14936,4,IV
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,3,PDIP,Partai Demokrasi Indonesia Perjuangan,51031,5,"Drs. H. MUKTAR EFENDI HARAHAP, M.S.P.",14782,5,V
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,3,PDIP,Partai Demokrasi Indonesia Perjuangan,51031,4,"RUHUT POLTAK SITOMPUL, S.H.",14551,6,VI
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,3,PDIP,Partai Demokrasi Indonesia Perjuangan,51031,8,SUGIANTO MAKMUR,13165,7,VII
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,3,PDIP,Partai Demokrasi Indonesia Perjuangan,51031,7,"St. IRWAN TONGARI SIANTURI, S.E., M.Si.",3155,8,VIII
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,3,PDIP,Partai Demokrasi Indonesia Perjuangan,51031,6,ANDIYANAH,1504,9,IX
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,3,PDIP,Partai Demokrasi Indonesia Perjuangan,51031,9,YORDANINGSIH,666,10,X
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,4,Golkar,Partai Golongan Karya,39957,1,H. MUSA RAJEKSHAH,190990,1,I
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,4,Golkar,Partai Golongan Karya,39957,2,MEUTYA HAFID,147004,2,II
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,4,Golkar,Partai Golongan Karya,39957,5,"Kombes. Pol. (Purn.) Dr. MARULI SIAHAAN, S.H., M.H.",36530,3,III
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,4,Golkar,Partai Golongan Karya,39957,3,HASRUL BENNY HARAHAP,29353,4,IV
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,4,Golkar,Partai Golongan Karya,39957,4,"CHATRINE ANGELLA TJUATJA, S.E.",6028,5,V
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,4,Golkar,Partai Golongan Karya,39957,6,"H. A. YASYIR RIDHO LOEBIS, M.S.P.",4887,6,VI
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,4,Golkar,Partai Golongan Karya,39957,7,"ROBINSAR SINAGA, S.E., Ak., CA.",4755,7,VII
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,4,Golkar,Partai Golongan Karya,39957,8,"Dr. Drs. SONNY WESTERLING MANALU, M.M.",4016,8,VIII
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,4,Golkar,Partai Golongan Karya,39957,10,SULTAN PASHA DJORGHI,2534,9,IX
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,4,Golkar,Partai Golongan Karya,39957,9,"FAUJIAH NUR, S.E.",1856,10,X
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,5,NasDem,Partai NasDem,29258,1,PRANANDA SURYA PALOH,103019,1,I
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,5,NasDem,Partai NasDem,29258,2,"EDWIN PAMIMPIN SITUMORANG, S.H., M.H.",43647,2,II
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,5,NasDem,Partai NasDem,29258,5,"H. ABDILLAH, S.E., Ak., M.B.A.",23338,3,III
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,5,NasDem,Partai NasDem,29258,4,"Drs. H. RAHUDMAN HARAHAP, M.M.",12120,4,IV
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,5,NasDem,Partai NasDem,29258,8,Ir. H. SOEKIRMAN,5125,5,V
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,5,NasDem,Partai NasDem,29258,3,"LATIFAH HANUM SOFYAN, S.E.",4074,6,VI
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,5,NasDem,Partai NasDem,29258,7,Komjen. Pol. (Purn.) OEGROSENO,2101,7,VII
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,5,NasDem,Partai NasDem,29258,10,"H. SYARWANI, S.H.",1744,8,VIII
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,5,NasDem,Partai NasDem,29258,6,"FILZAH, S.H.",974,9,IX
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,5,NasDem,Partai NasDem,29258,9,IKA MANDASARI,524,10,X
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,6,Buruh,Partai Buruh,3537,1,Drs. Henry Saragih,4497,1,I
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,6,Buruh,Partai Buruh,3537,3,"Anggiat Pasaribu, S.T.",2295,2,II
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,6,Buruh,Partai Buruh,3537,2,"Dra. INDAH SARI BR KARO, M.Hum.",1289,3,III
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,6,Buruh,Partai Buruh,3537,6,"Muhammad Syawal Harahap, S.I.P.",1025,4,IV
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,6,Buruh,Partai Buruh,3537,5,Devy armita,1022,5,V
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,6,Buruh,Partai Buruh,3537,4,"GOLAN BP HASIBUAN, S.H.",824,6,VI
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,6,Buruh,Partai Buruh,3537,7,Paulus Sihaloho,511,7,VII
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,6,Buruh,Partai Buruh,3537,9,Ridwan Panjaitan,391,8,VIII
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,6,Buruh,Partai Buruh,3537,8,Mardiyah,259,9,IX
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,6,Buruh,Partai Buruh,3537,10,Akhmad Fala Qurrohman,236,10,X
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,7,Gelora,Partai Gelombang Rakyat Indonesia,4784,10,FANOTONA WARUWU,199,0,
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,7,Gelora,Partai Gelombang Rakyat Indonesia,4784,1,"H. MUHAMMAD HAFEZ, Lc. , M.A.",4558,1,I
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,7,Gelora,Partai Gelombang Rakyat Indonesia,4784,2,"H. SATRYA YUDHA WIBOWO, S.T., M.M.",1491,2,II
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,7,Gelora,Partai Gelombang Rakyat Indonesia,4784,4,MUHAMMAD YUSUF FAHMI,1042,3,III
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,7,Gelora,Partai Gelombang Rakyat Indonesia,4784,7,AKHMAD FAUZI NASUTION,844,4,IV
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,7,Gelora,Partai Gelombang Rakyat Indonesia,4784,3,"LISA ARFIANTI, S.Psi.",629,5,V
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,7,Gelora,Partai Gelombang Rakyat Indonesia,4784,5,RAMADHAN SYAHPUTRA,619,6,VI
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,7,Gelora,Partai Gelombang Rakyat Indonesia,4784,6,FIZA HAIRUNA,366,7,VII
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,7,Gelora,Partai Gelombang Rakyat Indonesia,4784,8,"HERMANSYAH HARAHAP, S.S.",335,8,VIII
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,7,Gelora,Partai Gelombang Rakyat Indonesia,4784,9,"POPO ORIZA, Bd.",102,10,X
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,8,PKS,Partai Keadilan Sejahtera,60708,10,"USTADZ ZULFAHMI HASIBUAN, S.Pd.I., M.Pd.",26433,0,
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,8,PKS,Partai Keadilan Sejahtera,60708,1,Ir. H. TIFATUL SEMBIRING,92704,1,I
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,8,PKS,Partai Keadilan Sejahtera,60708,2,"H. HIDAYATULLAH, S.E.",85779,2,II
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,8,PKS,Partai Keadilan Sejahtera,60708,8,"JUNAIDI PARAPAT, S.E.",13917,4,IV
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,8,PKS,Partai Keadilan Sejahtera,60708,4,FIRDAUS FADWA,9835,5,V
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,8,PKS,Partai Keadilan Sejahtera,60708,5,"Prof. Dr. EDIWARMAN, S.H., M.Hum.",9168,6,VI
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,8,PKS,Partai Keadilan Sejahtera,60708,3,"NURAZIZAH, S.S.",8012,7,VII
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,8,PKS,Partai Keadilan Sejahtera,60708,7,"Dr. H. HASNAN SYARIEF PANGGABEAN, M.Pd.",5471,8,VIII
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,8,PKS,Partai Keadilan Sejahtera,60708,6,ALWEEN ONG,5360,9,IX
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,8,PKS,Partai Keadilan Sejahtera,60708,9,"SRI RAHAYU, S.S.",3221,10,X
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,9,PKN,Partai Kebangkitan Nusantara,1149,1,"DENNY SITUMORANG, S.E., M.Th.",687,1,I
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,9,PKN,Partai Kebangkitan Nusantara,1149,3,"SIMON BUDI SATRIA UTAMA PANGGABEAN, S.H.",376,2,II
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,9,PKN,Partai Kebangkitan Nusantara,1149,2,"SUPRAPTO, S.H.",220,3,III
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,9,PKN,Partai Kebangkitan Nusantara,1149,7,HENDRI,184,4,IV
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,9,PKN,Partai Kebangkitan Nusantara,1149,5,SULAIMAN,172,5,V
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,9,PKN,Partai Kebangkitan Nusantara,1149,4,JURAINI,153,6,VI
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,9,PKN,Partai Kebangkitan Nusantara,1149,6,ROBY YUSUF BEKULIU,66,7,VII
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,10,Hanura,Partai Hati Nurani Rakyat,9843,10,"SIGIT PRAWIRO, S.Kom.",773,0,
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,10,Hanura,Partai Hati Nurani Rakyat,9843,2,"SAUT TULUS LEONARD SITUMORANG, S.H., M.H.",2244,1,I
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,10,Hanura,Partai Hati Nurani Rakyat,9843,4,YUSUF PAHOTAN SITOHANG,1140,2,II
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,10,Hanura,Partai Hati Nurani Rakyat,9843,3,ADE SILVI PUSPA SARI,1065,3,III
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,10,Hanura,Partai Hati Nurani Rakyat,9843,7,RUDIYANTO,779,4,IV
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,10,Hanura,Partai Hati Nurani Rakyat,9843,5,"Drs. A.I.M NABABAN, M.M.",753,6,VI
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,10,Hanura,Partai Hati Nurani Rakyat,9843,6,RENNY FATMA SARI,589,7,VII
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,10,Hanura,Partai Hati Nurani Rakyat,9843,8,RIANTO,539,8,VIII
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,10,Hanura,Partai Hati Nurani Rakyat,9843,9,"YULIKA HASANAH, S.Sos.",207,9,IX
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,10,Hanura,Partai Hati Nurani Rakyat,9843,1,KODRAT SHAH,0,10,X
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,11,Garuda,Partai Garda Republik Indonesia,1431,10,NILAM OKTAVIANI,103,0,
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,11,Garuda,Partai Garda Republik Indonesia,1431,1,FAISAL,1464,1,I
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,11,Garuda,Partai Garda Republik Indonesia,1431,3,MHD. HANAFI,456,2,II
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,11,Garuda,Partai Garda Republik Indonesia,1431,2,TISSA AYUNINGTYAS BATUBARA,407,3,III
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,11,Garuda,Partai Garda Republik Indonesia,1431,6,MUHAMAD AFRIZAL,282,4,IV
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,11,Garuda,Partai Garda Republik Indonesia,1431,4,NANANG SETYAWAN,274,5,V
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,11,Garuda,Partai Garda Republik Indonesia,1431,5,HINDUN SAHARA,178,6,VI
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,11,Garuda,Partai Garda Republik Indonesia,1431,8,AYU ISLAH,166,7,VII
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,11,Garuda,Partai Garda Republik Indonesia,1431,9,MUHAMMAD YUDHA ANDITA,134,8,VIII
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,11,Garuda,Partai Garda Republik Indonesia,1431,7,ANA SUPRIYANA,112,9,IX
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,12,PAN,Partai Amanat Nasional,16660,1,"MULFACHRI HARAHAP, S.H., M.H.",43084,1,I
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,12,PAN,Partai Amanat Nasional,16660,4,"DEDY IRAWAN, S.P., M.Si.",19016,2,II
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,12,PAN,Partai Amanat Nasional,16660,2,IBRAHIM SAKTI BATUBARA,10394,3,III
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,12,PAN,Partai Amanat Nasional,16660,10,"Dr. H. IHSAN RAMBE, S.E., M.Si.",8009,4,IV
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,12,PAN,Partai Amanat Nasional,16660,7,"Dr. H. FERRY MUHAMMADSYAH SIREGAR, Lc., M.A.",2862,5,V
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,12,PAN,Partai Amanat Nasional,16660,5,"H. UCU KOHAR, S.H., M.H.",2815,6,VI
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,12,PAN,Partai Amanat Nasional,16660,8,"Drs. H. BURHANUDIN, M.Ag.",2360,7,VII
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,12,PAN,Partai Amanat Nasional,16660,3,MARIATUN,1707,8,VIII
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,12,PAN,Partai Amanat Nasional,16660,6,"YOLANDARI GUSTIRA, S.A.P.",768,9,IX
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,12,PAN,Partai Amanat Nasional,16660,9,"GHITA AFRILIANI, S.Pd.",632,10,X
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,13,PBB,Partai Bulan Bintang,2130,1,"Dr. Drs. ALI AMRAN TANJUNG, S.H., M.Hum.",2501,1,I
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,13,PBB,Partai Bulan Bintang,2130,2,FERA NOVITA FAHRUDDIN,1138,2,II
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,13,PBB,Partai Bulan Bintang,2130,3,IMAM SUHERIADI,611,3,III
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,13,PBB,Partai Bulan Bintang,2130,5,ZUL EFENDI GULTOM,547,4,IV
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,13,PBB,Partai Bulan Bintang,2130,4,NURDINA SARI,412,5,V
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,13,PBB,Partai Bulan Bintang,2130,6,DIVA PRATAMA,156,6,VI
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,14,Demokrat,Partai Demokrat,20671,1,"MUHAMMAD LOKOT NASUTION, S.T.",56688,1,I
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,14,Demokrat,Partai Demokrat,20671,2,"Drs. HENDRIK H. SITOMPUL, M.M.",51341,2,II
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,14,Demokrat,Partai Demokrat,20671,4,"Drs. HERRI ZULKARNAIN, S.H., M.Si.",11932,3,III
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,14,Demokrat,Partai Demokrat,20671,8,"H. BURHANUDDIN SIREGAR, S.E., M.IP.",4828,4,IV
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,14,Demokrat,Partai Demokrat,20671,7,"Drs. PARLINDUNGAN, S.E., M.M.",3501,5,V
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,14,Demokrat,Partai Demokrat,20671,3,"FREE AGUSTINA P. SINAGA, S.Psi., M.Kes.",3441,6,VI
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,14,Demokrat,Partai Demokrat,20671,5,YAN A. HARAHAP,3166,7,VII
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,14,Demokrat,Partai Demokrat,20671,6,dr. PINA YANTI PAKPAHAN,1535,8,VIII
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,14,Demokrat,Partai Demokrat,20671,10,"Dr. ALI YUSRAN GEA, S.H., M.Kn., M.H.",1410,9,IX
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,14,Demokrat,Partai Demokrat,20671,9,"DORMAULI SILALAHI, S.H., M.H.",974,10,X
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,15,PSI,Partai Solidaritas Indonesia,16400,1,"Mohd Nezar Djoeli, S.T.",10122,1,I
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,15,PSI,Partai Solidaritas Indonesia,16400,6,Ir. RONY TUAH PURBA,7071,2,II
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,15,PSI,Partai Solidaritas Indonesia,16400,7,"Sofyan Santo Petrus Simbolon, S.Ked.",4218,3,III
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,15,PSI,Partai Solidaritas Indonesia,16400,2,MHD RICKY PANGERAN SIREGAR,2858,4,IV
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,15,PSI,Partai Solidaritas Indonesia,16400,4,"DEMERCIS SIHOTANG, S.E., M.Th.",2816,5,V
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,15,PSI,Partai Solidaritas Indonesia,16400,3,T. CEICILIA EDI,2701,6,VI
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,15,PSI,Partai Solidaritas Indonesia,16400,9,"MARTHA CHRISTINA, S.T.",2452,7,VII
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,15,PSI,Partai Solidaritas Indonesia,16400,5,"IMELDA MONTES MONIKA SIMANUNGKALIT, S.Si.",2369,8,VIII
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,15,PSI,Partai Solidaritas Indonesia,16400,10,Ir. BONATUA SIHOMBING,2358,9,IX
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,15,PSI,Partai Solidaritas Indonesia,16400,8,"RIDYARD D.S MARBUN, S.T.",1211,10,X
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,16,Perindo,Partai Perindo,3710,1,"Dr. Ir. H. TENGKU ERRY NURADI, M.Si.",10629,1,I
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,16,Perindo,Partai Perindo,3710,7,MARNIX SAHATA HUTABARAT,2820,2,II
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,16,Perindo,Partai Perindo,3710,5,"Mayjen. TNI (Purn.) KAREV MARPAUNG, S.Sos., M.M.",2304,3,III
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,16,Perindo,Partai Perindo,3710,2,"Mayjen. TNI (Purn.) VICTOR H. SIMATUPANG, M.Bus.",1409,4,IV
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,16,Perindo,Partai Perindo,3710,4,SAMUEL HARTONO TANOESOEDIBJO,880,5,V
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,16,Perindo,Partai Perindo,3710,3,LYSIA JESSICA,853,6,VI
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,16,Perindo,Partai Perindo,3710,6,MARIANA SIALLAGAN,441,7,VII
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,16,Perindo,Partai Perindo,3710,8,THE JENNY,279,8,VIII
Sumatera Utara,SUMATERA UTARA,SUMATERA UTARA I,16,Perindo,Partai Perindo,3710,9,HENDRA ETENG,134,9,IX
